205.1,0.003418333,0.000496752
158.4,0.002640000,0.000383645
189.7,0.003161667,0.000459453
210.3,0.003505000,0.000509347
177.5,0.002958333,0.000429905
230.1,0.003835000,0.000557302
195.4,0.003256667,0.000473259
165.2,0.002753333,0.000400114
201.0,0.003350000,0.000486822
248.8,0.004146667,0.000602594
166.4,0.002773333,0.000403021
227.1,0.003785000,0.000550036
172.9,0.002881667,0.000418764
243.6,0.004060000,0.000589999
186.2,0.003103333,0.000450976
234.3,0.003905000,0.000567475
169.2,0.002820000,0.000409802
198.1,0.003301667,0.000479798
221.7,0.003695000,0.000536957
176.4,0.002940000,0.000427241
246.3,0.004105000,0.000596539
207.2,0.003453333,0.000501838
184.2,0.003070000,0.000446132
217.1,0.003618333,0.000525816
203.9,0.003398333,0.000493846
168.0,0.002800000,0.000406896
232.0,0.003866667,0.000561904
217.4,0.003623333,0.000526543
170.0,0.002833333,0.000411740
188.7,0.003145000,0.000457031
241.6,0.004026667,0.000585155
224.2,0.003736667,0.000543012
192.4,0.003206667,0.000465993
167.3,0.002788333,0.000405201
207.4,0.003456667,0.000502323
233.1,0.003885000,0.000564568
189.9,0.003165000,0.000459938
210.9,0.003515000,0.000510800
245.9,0.004098333,0.000595570
172.0,0.002866667,0.000416584
233.7,0.003895000,0.000566021
207.1,0.003451667,0.000501596
183.0,0.003050000,0.000443226
210.1,0.003501667,0.000508862
222.9,0.003715000,0.000539864
196.5,0.003275000,0.000475923
177.2,0.002953333,0.000429178
247.9,0.004131667,0.000600414
219.0,0.003650000,0.000530418
235.1,0.003918333,0.000569412
191.2,0.003186667,0.000463086
210.3,0.003505000,0.000509347
183.1,0.003051667,0.000443468
217.0,0.003616667,0.000525574
205.1,0.003418333,0.000496752
158.4,0.002640000,0.000383645
189.7,0.003161667,0.000459453
210.3,0.003505000,0.000509347
177.5,0.002958333,0.000429905
230.1,0.003835000,0.000557302
195.4,0.003256667,0.000473259
165.2,0.002753333,0.000400114
201.0,0.003350000,0.000486822
248.8,0.004146667,0.000602594
166.4,0.002773333,0.000403021
227.1,0.003785000,0.000550036
172.9,0.002881667,0.000418764
243.6,0.004060000,0.000589999
186.2,0.003103333,0.000450976
234.3,0.003905000,0.000567475
169.2,0.002820000,0.000409802
198.1,0.003301667,0.000479798
221.7,0.003695000,0.000536957
176.4,0.002940000,0.000427241
246.3,0.004105000,0.000596539
207.2,0.003453333,0.000501838
184.2,0.003070000,0.000446132
217.1,0.003618333,0.000525816
203.9,0.003398333,0.000493846
168.0,0.002800000,0.000406896
232.0,0.003866667,0.000561904
217.4,0.003623333,0.000526543
170.0,0.002833333,0.000411740
188.7,0.003145000,0.000457031
241.6,0.004026667,0.000585155
224.2,0.003736667,0.000543012
192.4,0.003206667,0.000465993
167.3,0.002788333,0.000405201
207.4,0.003456667,0.000502323
233.1,0.003885000,0.000564568
189.9,0.003165000,0.000459938
210.9,0.003515000,0.000510800
245.9,0.004098333,0.000595570
172.0,0.002866667,0.000416584
233.7,0.003895000,0.000566021
207.1,0.003451667,0.000501596
183.0,0.003050000,0.000443226
210.1,0.003501667,0.000508862
222.9,0.003715000,0.000539864
196.5,0.003275000,0.000475923
177.2,0.002953333,0.000429178
247.9,0.004131667,0.000600414
219.0,0.003650000,0.000530418
235.1,0.003918333,0.000569412
191.2,0.003186667,0.000463086
210.3,0.003505000,0.000509347
183.1,0.003051667,0.000443468
217.0,0.003616667,0.000525574
205.1,0.003418333,0.000496752
158.4,0.002640000,0.000383645
189.7,0.003161667,0.000459453
210.3,0.003505000,0.000509347
177.5,0.002958333,0.000429905
230.1,0.003835000,0.000557302
195.4,0.003256667,0.000473259
165.2,0.002753333,0.000400114
201.0,0.003350000,0.000486822
248.8,0.004146667,0.000602594
166.4,0.002773333,0.000403021
227.1,0.003785000,0.000550036
172.9,0.002881667,0.000418764
243.6,0.004060000,0.000589999
186.2,0.003103333,0.000450976
234.3,0.003905000,0.000567475
169.2,0.002820000,0.000409802
198.1,0.003301667,0.000479798
221.7,0.003695000,0.000536957
176.4,0.002940000,0.000427241
246.3,0.004105000,0.000596539
207.2,0.003453333,0.000501838
184.2,0.003070000,0.000446132
217.1,0.003618333,0.000525816
203.9,0.003398333,0.000493846
168.0,0.002800000,0.000406896
232.0,0.003866667,0.000561904
217.4,0.003623333,0.000526543
170.0,0.002833333,0.000411740
188.7,0.003145000,0.000457031
241.6,0.004026667,0.000585155
224.2,0.003736667,0.000543012
192.4,0.003206667,0.000465993
167.3,0.002788333,0.000405201
207.4,0.003456667,0.000502323
233.1,0.003885000,0.000564568
189.9,0.003165000,0.000459938
210.9,0.003515000,0.000510800
245.9,0.004098333,0.000595570
172.0,0.002866667,0.000416584
233.7,0.003895000,0.000566021
207.1,0.003451667,0.000501596
183.0,0.003050000,0.000443226
210.1,0.003501667,0.000508862
222.9,0.003715000,0.000539864
196.5,0.003275000,0.000475923
177.2,0.002953333,0.000429178
247.9,0.004131667,0.000600414
219.0,0.003650000,0.000530418
235.1,0.003918333,0.000569412
191.2,0.003186667,0.000463086
210.3,0.003505000,0.000509347
183.1,0.003051667,0.000443468
217.0,0.003616667,0.000525574
205.1,0.003418333,0.000496752
158.4,0.002640000,0.000383645
189.7,0.003161667,0.000459453
210.3,0.003505000,0.000509347
177.5,0.002958333,0.000429905
230.1,0.003835000,0.000557302
195.4,0.003256667,0.000473259
165.2,0.002753333,0.000400114
201.0,0.003350000,0.000486822
248.8,0.004146667,0.000602594
166.4,0.002773333,0.000403021
227.1,0.003785000,0.000550036
172.9,0.002881667,0.000418764
243.6,0.004060000,0.000589999
186.2,0.003103333,0.000450976
234.3,0.003905000,0.000567475
169.2,0.002820000,0.000409802
198.1,0.003301667,0.000479798
221.7,0.003695000,0.000536957
176.4,0.002940000,0.000427241
246.3,0.004105000,0.000596539
207.2,0.003453333,0.000501838
184.2,0.003070000,0.000446132
217.1,0.003618333,0.000525816
203.9,0.003398333,0.000493846
168.0,0.002800000,0.000406896
232.0,0.003866667,0.000561904
217.4,0.003623333,0.000526543
170.0,0.002833333,0.000411740
188.7,0.003145000,0.000457031
241.6,0.004026667,0.000585155
224.2,0.003736667,0.000543012
192.4,0.003206667,0.000465993
167.3,0.002788333,0.000405201
207.4,0.003456667,0.000502323
233.1,0.003885000,0.000564568
189.9,0.003165000,0.000459938
210.9,0.003515000,0.000510800
245.9,0.004098333,0.000595570
172.0,0.002866667,0.000416584
233.7,0.003895000,0.000566021
207.1,0.003451667,0.000501596
183.0,0.003050000,0.000443226
210.1,0.003501667,0.000508862
222.9,0.003715000,0.000539864
196.5,0.003275000,0.000475923
177.2,0.002953333,0.000429178
247.9,0.004131667,0.000600414
219.0,0.003650000,0.000530418
235.1,0.003918333,0.000569412
191.2,0.003186667,0.000463086
210.3,0.003505000,0.000509347
183.1,0.003051667,0.000443468
217.0,0.003616667,0.000525574
205.1,0.003418333,0.000496752
158.4,0.002640000,0.000383645
189.7,0.003161667,0.000459453
210.3,0.003505000,0.000509347
177.5,0.002958333,0.000429905
230.1,0.003835000,0.000557302
195.4,0.003256667,0.000473259
165.2,0.002753333,0.000400114
201.0,0.003350000,0.000486822
248.8,0.004146667,0.000602594
166.4,0.002773333,0.000403021
227.1,0.003785000,0.000550036
172.9,0.002881667,0.000418764
243.6,0.004060000,0.000589999
186.2,0.003103333,0.000450976
234.3,0.003905000,0.000567475
169.2,0.002820000,0.000409802
198.1,0.003301667,0.000479798
221.7,0.003695000,0.000536957
176.4,0.002940000,0.000427241
246.3,0.004105000,0.000596539
207.2,0.003453333,0.000501838
184.2,0.003070000,0.000446132
217.1,0.003618333,0.000525816
203.9,0.003398333,0.000493846
168.0,0.002800000,0.000406896
232.0,0.003866667,0.000561904
217.4,0.003623333,0.000526543
170.0,0.002833333,0.000411740
188.7,0.003145000,0.000457031
241.6,0.004026667,0.000585155
224.2,0.003736667,0.000543012
192.4,0.003206667,0.000465993
167.3,0.002788333,0.000405201
207.4,0.003456667,0.000502323
233.1,0.003885000,0.000564568
189.9,0.003165000,0.000459938
210.9,0.003515000,0.000510800
245.9,0.004098333,0.000595570
172.0,0.002866667,0.000416584
233.7,0.003895000,0.000566021
207.1,0.003451667,0.000501596
183.0,0.003050000,0.000443226
210.1,0.003501667,0.000508862
222.9,0.003715000,0.000539864
196.5,0.003275000,0.000475923
177.2,0.002953333,0.000429178
247.9,0.004131667,0.000600414
219.0,0.003650000,0.000530418
235.1,0.003918333,0.000569412
191.2,0.003186667,0.000463086
210.3,0.003505000,0.000509347
183.1,0.003051667,0.000443468
217.0,0.003616667,0.000525574
205.1,0.003418333,0.000496752
158.4,0.002640000,0.000383645
189.7,0.003161667,0.000459453
210.3,0.003505000,0.000509347
177.5,0.002958333,0.000429905
230.1,0.003835000,0.000557302
195.4,0.003256667,0.000473259
165.2,0.002753333,0.000400114
201.0,0.003350000,0.000486822
248.8,0.004146667,0.000602594
